"state","year","absvot","earlvot","nofelons","w_felon_disenfranchise_new","sdr","avr_any","avr_backend","voterid_any_new","voterid_photo","prisoner_vote","youth_preregistration","registration_drive_restriction","website_pollingplace","website_reg_status","website_precinct_ballot","website_absentee_status","website_provisional_status","reg_rej","prov_partic","prov_rej_all","uocava_rej","uocava_nonret","eavs_completeness","post_election_audit","nonvoter_illness_onyear_pct","nonvoter_illness_offyear_pct","nonvoter_reg_onyear_pct","nonvoter_reg_offyear_pct","online_reg","wait","residual","pct_reg_of_vep_vrs","eric_membership","risk_limiting_audit","compactness","econ_opinion_residual","social_opinion_residual","mean_median_c","symmetry_c","declination2_c","mean_median_pres_c","declination2_pres_c","symmetry_pres_c","EG_sh","mean_median_sh","symmetry_sh","declination2_sh","mean_median_pres_sh","declination2_pres_sh","symmetry_pres_sh","EG_ss","mean_median_ss","symmetry_ss","declination2_ss"
"Minnesota",2022,1,1,0.0129263426841433,1,1,0,0,0,0,0,0,1,1,"1",1,1,"NA",0.0020561,0,0,0.0923707,0.363298,1,1,0.15444912,0.1076993,0.01122756,0.0064344,"1",3.357281,0.004806,0.8923818,1,0,47.57346751317,0.201802586987278,0.867202847651287,0.027725718,0.045454545,0.047606081,0.04898662,0.028355181,0.090909091,0.002439061,0.008151915,0.008141113,0.036683082,0.024848851,0.279537976,0.072591588,0.019784511,0.014163474,0.027815468,0.106441182
"Minnesota",2021,0,1,0.0138584920825878,1,1,0,0,0,0,0,0,1,1,"1",1,1,"NA",0.0004079,0,0,0.0336198,0.1774751,1,1,0.15444912,0.1076993,0.01122756,0.0092386,"1",10.97416,0.004806,0.9190621,1,0,47.57346751317,0.201802586987278,0.867202847651287,0.017003631,0.056818182,0.067288407,0.04898662,0.028355181,0.090909091,0.000457904,0.007588775,0.015603799,0.003764189,0.024848851,0.279537976,0.072591588,0.022317973,0.015417481,0.024871355,0.11543096
"Minnesota",2020,1,1,0.0138584920825878,1,1,0,0,0,0,0,0,1,1,"1",1,1,"NA",0.0004079,0,0,0.0336198,0.1774751,1,1,0.15444912,0.1076993,0.01122756,0.0092386,"1",10.97416,0.004806,0.9190621,1,0,47.57346751317,0.201802586987278,0.867202847651287,0.017003631,0.056818182,0.067288407,0.04898662,0.028355181,0.090909091,0.000457904,0.007588775,0.015603799,0.003764189,0.024848851,0.279537976,0.072591588,0.022317973,0.015417481,0.024871355,0.11543096
"Minnesota",2019,1,1,0.0129211171319718,1,1,0,0,1,1,0,0,1,1,"1",1,1,".",0.0007705,0,0,0.1268927,0.2836595,1,1,0.15444912,0.1076993,0.02014818,0.0092386,"1",3.367961,0.0077648,0.8842356,0,0,47.57346751317,0.201802586987278,0.867202847651287,0.027492334,0.125,0.048611868,0.04898662,0.028355181,0.090909091,0.028292669,0.017989266,0.030529172,0.065234828,0.024848851,0.279537976,0.072591588,0.010986915,0.006210523,0.038593482,0.072917795
"Minnesota",2018,0,0,0.0129211171319718,1,1,0,0,0,0,0,0,1,1,"1",1,1,".",0.0007705,0,0,0.1268927,0.2836595,1,1,0.15444912,0.1076993,0.02014818,0.0092386,"1",3.367961,0.0077648,0.8842356,0,0,47.57346751317,0.201802586987278,0.867202847651287,0.027492334,0.125,0.048611868,0.04898662,0.028355181,0.090909091,0.028292669,0.017989266,0.030529172,0.065234828,0.024848851,0.279537976,0.072591588,0.010986915,0.006210523,0.038593482,0.072917795
"Minnesota",2017,0,0,0.0131231213604756,1,1,0,0,0,1,0,0,1,1,"1",1,1,".",0.000659,0,0,0.0757648,0.2334821,1,1,0.15444912,0.1072707,0.02014818,0.0091464,"1",6.853027,0.0077648,0.8865658,0,0,47.57346751317,0.201802586987278,0.867202847651287,0.019128174,0.090909091,0.090394871,0.04898662,0.028355181,0.090909091,0.064966,0.042515119,0.061736771,0.379416434,0.0256425,0.279110455,0.05834464,0.004958086,0.003390234,0.030017153,0.050515733
"Minnesota",2016,0,0,0.0131231213604756,1,1,0,0,0,0,0,0,1,1,"1",1,1,".",0.000659,0,0,0.0757648,0.2334821,1,1,0.15444912,0.1072707,0.02014818,0.0091464,"1",6.853027,0.0077648,0.8865658,0,0,47.57346751317,0.201802586987278,0.867202847651287,0.019128174,0.090909091,0.090394871,0.04898662,0.028355181,0.090909091,0.064966,0.042515119,0.061736771,0.379416434,0.0256425,0.279110455,0.05834464,0.004958086,0.003390234,0.030017153,0.050515733
"Minnesota",2015,0,0,0.013071786435944,1,1,0,0,0,0,0,0,1,1,"1",1,1,".",0.0012605,0,0,0.0653824,0.3742975,1,1,0.16280241,0.1072707,0.01234857,0.0091464,"1",2.395515,0.0048187,0.8252797,0,0,47.57346751317,0.201802586987278,0.867202847651287,0.016808133,0.022727273,0.195821635,0.03247499,0.005914339,0.136363636,0.051736014,0.039598054,0.072591588,0.338861581,0.024848851,0.279537976,0.044776119,0.046840786,0.02750736,0.090051458,0.263217316
"Minnesota",2014,0,0,0.013071786435944,1,1,0,0,0,0,0,0,1,1,"1",1,1,".",0.0012605,0,0,0.0653824,0.3742975,1,1,0.16280241,0.1072707,0.01234857,0.0091464,"1",2.395515,0.0048187,0.8252797,0,0,47.57346751317,0.201802586987278,0.867202847651287,0.016808133,0.022727273,0.195821635,0.03247499,0.005914339,0.136363636,0.051736014,0.039598054,0.072591588,0.338861581,0.024848851,0.279537976,0.044776119,0.046840786,0.02750736,0.090051458,0.263217316
"Minnesota",2013,0,0,0.0135174049229812,1,1,0,0,0,0,0,0,1,1,"1",1,1,".",0.0008924,0,0,0.0763144,0.2107462,1,1,0.16280241,0.1185615,0.01234857,0.0143632,"0",6.224818,0.0048187,0.8768958,0,0,47.57346751317,0.0505066097110624,0.39513818867932,0.001957115,0.011363636,0.092417701,0.03247499,0.005914339,0.136363636,0.044176515,0.029391774,0.071234735,0.303071371,0.024848851,0.279537976,0.056309362,0.046840786,0.02750736,0.090051458,0.263217316
"Minnesota",2012,0,0,0.0135174049229812,1,1,0,0,0,0,0,0,1,1,"1",1,1,".",0.0008924,0,0,0.0763144,0.2107462,1,1,0.16280241,0.1185615,0.01234857,0.0143632,"0",6.224818,0.0048187,0.8768958,0,0,36.7526947456393,0.55332705337663,0.292568674488219,0.001957115,0.011363636,0.092417701,0.03247499,0.005914339,0.136363636,0.044176515,0.029391774,0.071234735,0.303071371,0.024848851,0.279537976,0.056309362,0.046840786,0.02750736,0.090051458,0.263217316
"Minnesota",2011,0,0,0.0104241749120853,1,1,0,0,0,0,0,0,1,1,"1",1,1,"NA",0.0023995,0,0,0.0734118,0.349872,0.9750772,1,0.13356462,0.1185615,0.01187608,0.0143632,"0",8.646645,0.0033713,0.8534724,0,0,36.7526947456393,0.407970540452502,0.0821376523150004,0.013213092,0.022727273,0.007992592,0.02937501,0.234156829,0.136363636,0.03148912,0.020736258,0.037313433,0.31124352,0.032949049,0.259788031,0.057666214,0.06191807,0.034293845,0.064450475,0.382425987
"Minnesota",2010,0,0,0.0104241749120853,1,1,0,0,0,0,0,0,1,1,"1",1,1,"NA",0.0023995,0,0,0.0734118,0.349872,0.9750772,1,0.13356462,0.1185615,0.01187608,0.0143632,"0",8.646645,0.0033713,0.8534724,0,0,36.7526947456393,1.67893112554948,0.106202241581845,0.013213092,0.022727273,0.007992592,0.02937501,0.234156829,0.136363636,0.03148912,0.020736258,0.037313433,0.31124352,0.032949049,0.259788031,0.057666214,0.06191807,0.034293845,0.064450475,0.382425987
"Minnesota",2009,0,0,0.0146088618232382,1,1,0,0,0,0,0,0,1,1,"0",1,1,"NA",0.0013859,0,0,0.063601,0.2778373,0.968371,1,0.13356462,0.1185615,0.01187608,0.0143632,"0",8.646645,0.0033713,0.9181286,0,0,36.2024724318504,0.807870635784468,0.00737884591813689,0.065152882,0.125,0.096228222,0.029387488,0.165321815,0.136363636,0.037078547,0.011924564,0.024423338,0.012866589,0.032949049,0.259788031,0.065807327,0.032855203,0.026736914,0.041383989,0.025405341
"Minnesota",2008,0,0,0.0146088618232382,1,1,0,0,0,0,0,0,1,1,"0",1,1,"NA",0.0013859,0,0,0.063601,0.2778373,0.968371,1,0.13356462,0.1185615,0.01187608,0.0143632,"0",8.646645,0.0033713,0.9181286,0,0,36.2024724318504,1.7459319598711,0.00267306261636074,0.065152882,0.125,0.096228222,0.029387488,0.165321815,0.136363636,0.037078547,0.011924564,0.024423338,0.012866589,0.032949049,0.259788031,0.065807327,0.032855203,0.026736914,0.041383989,0.025405341
"Minnesota",2007,0,0,0.0149247521064005,1,1,0,0,0,0,0,0,1,1,"0",1,1,"NA",0.0013859,0,0,0.063601,0.2778373,0.968371,1,0.13356462,0.1185615,0.01187608,0.0143632,"0",8.646645,0.0033713,0.9181286,0,0,36.2024724318504,0.926316572100602,0.00653053361647091,0.007742836,0.045454545,0.088884716,0.036937509,0.109228704,0.125,0.030596052,0.03292699,0.075983718,0.067277661,0.032949049,0.259788031,0.064450475,0.032855203,0.026736914,0.041383989,0.025405341
"Minnesota",2006,0,0,0.0149247521064005,1,1,0,0,0,0,0,0,1,1,"0",1,1,"NA",0.0013859,0,0,0.063601,0.2778373,0.968371,1,0.13356462,0.1185615,0.01187608,0.0143632,"0",8.646645,0.0033713,0.9181286,0,0,36.2024724318504,1.60720838857133,0.040586367948961,0.007742836,0.045454545,0.088884716,0.036937509,0.109228704,0.125,0.030596052,0.03292699,0.075983718,0.067277661,0.032949049,0.259788031,0.064450475,0.032855203,0.026736914,0.041383989,0.025405341
"Minnesota",2005,0,0,0.0137057518943429,1,1,0,0,0,0,0,0,1,1,"0",1,1,"NA",0.0013859,0,0,0.063601,0.2778373,0.968371,1,0.13356462,0.1185615,0.01187608,0.0143632,"0",8.646645,0.0033713,0.9181286,0,0,47.5261460745222,1.27290062404323,0.110997864545691,0.009763647,0,0.112322954,0.036937509,0.182967322,0.125,0.050411832,0.038687478,0.088195387,0.358616199,0.032949049,0.259788031,0.070556309,0.008732744,0.00604876,0.018317503,0.113954316
"Minnesota",2004,0,0,0.0137057518943429,1,1,0,0,0,0,0,0,1,1,"0",1,1,"NA",0.0013859,0,0,0.063601,0.2778373,0.968371,1,0.13356462,0.1185615,0.01187608,0.0143632,"0",8.646645,0.0033713,0.9181286,0,0,47.5261460745222,1.75577416918331,0.112772016123326,0.009763647,0,0.112322954,0.036937509,0.182967322,0.125,0.050411832,0.038687478,0.088195387,0.358616199,0.032949049,0.259788031,0.070556309,0.008732744,0.00604876,0.018317503,0.113954316
"Minnesota",2003,0,0,0.0144588721980017,1,1,0,0,0,0,0,0,1,1,"0",1,1,"NA",0.0013859,0,0,0.063601,0.2778373,0.968371,1,0.13356462,0.1185615,0.01187608,0.0143632,"0",8.646645,0.0033713,0.9181286,0,0,47.5261460745222,1.75176218141932,0.158821268722416,0.026873333,0,0.066606831,0.036187501,0.140213331,0.113636364,0.098590405,0.042854651,0.088195387,0.597081157,0.032949049,0.259788031,0.071234735,0.008732744,0.00604876,0.018317503,0.113954316
"Minnesota",2002,0,0,0.0144588721980017,1,1,0,0,0,0,0,0,1,1,"0",1,1,"NA",0.0013859,0,0,0.063601,0.2778373,0.968371,1,0.13356462,0.1185615,0.01187608,0.0143632,"0",8.646645,0.0033713,0.9181286,0,0,47.5261460745222,2.6258952813623,0.186810916563426,0.026873333,0,0.066606831,0.036187501,0.140213331,0.113636364,0.098590405,0.042854651,0.088195387,0.597081157,0.032949049,0.259788031,0.071234735,0.008732744,0.00604876,0.018317503,0.113954316
"Minnesota",2001,0,0,0.0136331381958727,2,1,0,0,0,0,0,0,1,1,"0",1,1,"NA",0.0013859,0,0,0.063601,0.2778373,0.968371,1,0.13356462,0.1185615,0.01187608,0.0143632,"0",8.646645,0.0033713,0.9181286,0,0,47.5261460745222,1.89141660180829,0.200979533317674,0.046925272,0.034090909,0.053734943,0.026275001,0.090757522,0.090909091,0.016974254,0.027367856,0.040027137,0.244144383,0.040615112,0.390174953,0.05495251,0.023691959,0.016457347,0.002035278,0.030290551
"Minnesota",2000,0,0,0.0136331381958727,2,1,0,0,0,0,0,0,1,1,"0",1,1,"NA",0.0013859,0,0,0.063601,0.2778373,0.968371,1,0.13356462,0.1185615,0.01187608,0.0143632,"0",8.646645,0.0033713,0.9181286,0,0,47.5261460745222,5.16174289130914,0.253184170725265,0.046925272,0.034090909,0.053734943,0.026275001,0.090757522,0.090909091,0.016974254,0.027367856,0.040027137,0.244144383,0.040615112,0.390174953,0.05495251,0.023691959,0.016457347,0.002035278,0.030290551
"Mississippi",2023,0,0,0.0163685534317275,2,0,0,0,1,1,0,0,0,1,"1",1,0,"0",0.0037795,0.0107425,0.0026842,0,0.1915709,0.8823529,0,0.1873583,0.1537801,0.07629174,0.0151235,"0",4.107642,,0.8395473,0,0,55.4429551661505,1.75228888147958,5.89722877685024,0.072334066,,0.058318216,0.05672389,0.192189646,,0.002552874,0.092342526,0.093889717,0.251651232,0.068363036,0.384933731,0.071750563,0.037508374,0.08609784,0.120629371,0.424934738
"Mississippi",2022,0,0,0.0163685534317275,2,0,0,0,1,1,0,0,0,1,"1",1,0,"0",0.0037795,0.0107425,0.0026842,0,0.1915709,0.8823529,0,0.1873583,0.1537801,0.07629174,0.0151235,"0",4.107642,,0.8395473,0,0,55.4429551661505,1.75228888147958,5.89722877685024,0.072334066,,0.058318216,0.05672389,0.192189646,,0.002552874,0.092342526,0.093889717,0.251651232,0.068363036,0.384933731,0.071750563,0.037508374,0.08609784,0.120629371,0.424934738
"Mississippi",2021,0,0,0.0155597146980015,2,0,0,0,1,1,0,0,0,1,"1",1,0,"0",0.0022493,0.0129887,0.0044755,0,0.2030827,0.999666,0,0.1873583,0.1537801,0.07629174,0.0160792,"0",16.86629,,0.8920118,0,0,55.4429551661505,1.75228888147958,5.89722877685024,0.070256796,,0.200875531,0.05672389,0.192189646,,0.002552874,0.092342526,0.093889717,0.251651232,0.068363036,0.384933731,0.071750563,0.037508374,0.08609784,0.120629371,0.424934738
"Mississippi",2020,0,0,0.0155597146980015,2,0,0,0,1,1,0,0,0,1,"1",1,0,"0",0.0022493,0.0129887,0.0044755,0,0.2030827,0.999666,0,0.1873583,0.1537801,0.07629174,0.0160792,"0",16.86629,,0.8920118,0,0,55.4429551661505,1.75228888147958,5.89722877685024,0.070256796,,0.200875531,0.05672389,0.192189646,,0.002552874,0.092342526,0.093889717,0.251651232,0.068363036,0.384933731,0.071750563,0.037508374,0.08609784,0.120629371,0.424934738
"Mississippi",2019,0,0,0.0148818189747134,2,0,0,0,1,1,0,0,0,1,"1",1,0,"0",0.0069734,0.0130457,0.0033496,0.0089538,0.2659979,0.9410489,0,0.1873583,0.1537801,0.07497387,0.0160792,"0",6.65768,,0.842239,0,0,55.4429551661505,1.75228888147958,5.89722877685024,0.078713073,,0.260041439,0.05672389,0.192189646,,0.012096572,0.075521771,0.092399404,0.266413971,0.068363036,0.384933731,0.071750563,0.030607343,0.063623018,0.09965035,0.24535517
"Mississippi",2018,0,0,0.0148818189747134,2,0,0,0,1,1,0,0,0,1,"1",1,0,"0",0.0069734,0.0130457,0.0033496,0.0089538,0.2659979,0.9410489,0,0.1873583,0.1537801,0.07497387,0.0160792,"0",6.65768,,0.842239,0,0,55.4429551661505,1.75228888147958,5.89722877685024,0.078713073,,0.260041439,0.05672389,0.192189646,,0.012096572,0.075521771,0.092399404,0.266413971,0.068363036,0.384933731,0.071750563,0.030607343,0.063623018,0.09965035,0.24535517
"Mississippi",2017,0,0,0.0148434483455492,1,0,0,0,0,0,0,0,0,1,"1",1,0,"0",0.0021845,0.0177723,0.0044271,0.0089538,0.2659979,0.9444444,0,0.1873583,0.1854997,0.07497387,0.019775,"0",8.041148,,0.8704088,0,0,55.4429551661505,1.75228888147958,5.89722877685024,0.0918019,,0.214919347,0.05672389,0.192189646,,0.072418236,0.062279748,0.085692996,0.470332721,0.068363036,0.384933731,0.071750563,0.030607343,0.063623018,0.09965035,0.24535517
"Mississippi",2016,0,0,0.0148434483455492,1,0,0,0,0,0,0,0,0,1,"1",1,0,"0",0.0021845,0.0177723,0.0044271,0.0089538,0.2659979,0.9444444,0,0.1873583,0.1854997,0.07497387,0.019775,"0",8.041148,,0.8704088,0,0,55.4429551661505,1.75228888147958,5.89722877685024,0.0918019,,0.214919347,0.05672389,0.192189646,,0.072418236,0.062279748,0.085692996,0.470332721,0.068363036,0.384933731,0.071750563,0.030607343,0.063623018,0.09965035,0.24535517
"Mississippi",2015,0,0,0.0159989098484041,1,0,0,0,0,0,0,0,0,1,"0",1,0,"0",0.0021845,0.006813,0.001453,0.0163934,0.4518349,0.9352053,0,0.20690326,0.1854997,0.06482957,0.019775,"0",2.43111,,0.852437,0,0,55.4429551661505,1.75228888147958,5.89722877685024,0.142896058,,0.324373584,0.05377501,0.254755711,,0.083026363,0.036446499,0.078241431,0.448950538,0.068363036,0.384933731,0.071750563,0.009611821,0.010746806,0.019230769,0.019971392
"Mississippi",2014,0,0,0.0159989098484041,1,0,0,0,0,0,0,0,0,1,"0",1,0,"0",0.0021845,0.006813,0.001453,0.0163934,0.4518349,0.9352053,0,0.20690326,0.1854997,0.06482957,0.019775,"0",2.43111,,0.852437,0,0,55.4429551661505,1.75228888147958,5.89722877685024,0.142896058,,0.324373584,0.05377501,0.254755711,,0.083026363,0.036446499,0.078241431,0.448950538,0.068363036,0.384933731,0.071750563,0.009611821,0.010746806,0.019230769,0.019971392
"Mississippi",2013,0,0,0.0152151175607033,1,0,0,0,0,0,0,0,0,1,"0",0,0,"0",0.0021845,0.006813,0.001453,0.0163934,0.1980306,0.7214549,0,0.20690326,0.1851464,0.06482957,0.0283628,"0",7.692284,,0.9019811,0,0,55.4429551661505,2.10411296266808,6.25113652953519,0.060198776,,0.260693643,0.05377501,0.254755711,,0.083026363,0.036446499,0.078241431,0.448950538,0.068363036,0.384933731,0.071750563,0.009611821,0.010746806,0.019230769,0.019971392
"Mississippi",2012,0,0,0.0152151175607033,1,0,0,0,0,0,0,0,0,1,"0",0,0,"0",0.0021845,0.006813,0.001453,0.0163934,0.1980306,0.7214549,0,0.20690326,0.1851464,0.06482957,0.0283628,"0",7.692284,,0.9019811,0,0,57.7286030480216,1.47158704723046,5.93751369052876,0.060198776,,0.260693643,0.05377501,0.254755711,,0.083026363,0.036446499,0.078241431,0.448950538,0.068363036,0.384933731,0.071750563,0.009611821,0.010746806,0.019230769,0.019971392
"Mississippi",2011,0,0,0.0173341753777418,2,0,0,0,0,0,0,0,0,1,"0",0,0,"0",0.0021845,0.006813,0.001453,0.0163934,0.1980306,0.784887,0,0.18534994,0.1851464,0.08251782,0.0283628,"0",11.00348,,0.8220344,0,0,57.7286030480216,1.55382776146378,6.17039494659412,0.007579962,,0.215573701,0.056499987,0.254356397,,0.03799741,0.024543921,0.040195342,0.230661275,0.068363036,0.384933731,0.071750563,0.009611821,0.010746806,0.019230769,0.019971392
"Mississippi",2010,0,0,0.0173341753777418,2,0,0,0,0,0,0,0,0,1,"0",0,0,"0",0.0021845,0.006813,0.001453,0.0163934,0.1980306,0.784887,0,0.18534994,0.1851464,0.08251782,0.0283628,"0",11.00348,,0.8220344,0,0,57.7286030480216,1.44918250853232,5.92091591363479,0.007579962,,0.215573701,0.056499987,0.254356397,,0.03799741,0.024543921,0.040195342,0.230661275,0.068363036,0.384933731,0.071750563,0.009611821,0.010746806,0.019230769,0.019971392
"Mississippi",2009,0,0,0.0120291238942932,2,0,0,0,0,0,0,0,0,0,"0",0,0,"0",0.0021845,0.006813,0.001453,0.0163934,0.1980306,0.7352235,0,0.18534994,0.1851464,0.08251782,0.0283628,"0",11.00348,,0.8682269,0,0,65.1443373315077,2.16167386111325,4.28139525164543,0.031082988,,0.166075448,0.056549997,0.27984808,,0.024655129,0.020685964,0.014650639,0.186170461,0.070257323,0.383595951,0.067242675,0.009611821,0.010746806,0.019230769,0.019971392
"Mississippi",2008,0,0,0.0120291238942932,2,0,0,0,0,0,0,0,0,0,"0",0,0,"0",0.0021845,0.006813,0.001453,0.0163934,0.1980306,0.7352235,0,0.18534994,0.1851464,0.08251782,0.0283628,"0",11.00348,,0.8682269,0,0,65.1443373315077,3.88340051070003,4.55728781794449,0.031082988,,0.166075448,0.056549997,0.27984808,,0.024655129,0.020685964,0.014650639,0.186170461,0.070257323,0.383595951,0.067242675,0.009611821,0.010746806,0.019230769,0.019971392
"Mississippi",2007,0,0,0.0121144207244556,2,0,0,0,0,0,0,0,0,0,"0",0,0,"0",0.0021845,0.006813,0.001453,0.0163934,0.1980306,0.7352235,0,0.18534994,0.1851464,0.08251782,0.0283628,"0",11.00348,,0.8682269,0,0,65.1443373315077,3.89141276185967,4.84832321894845,0.035927842,,0.061488783,0.047950001,0.315850478,,0.030030018,0.008810947,0.01014275,0.120503423,0.068363036,0.384933731,0.070999249,0.032451827,0.015494149,0.027972028,0.163394944
"Mississippi",2006,0,0,0.0121144207244556,2,0,0,0,1,0,0,0,0,0,"0",0,0,"0",0.0021845,0.006813,0.001453,0.0163934,0.1980306,0.7352235,0,0.18534994,0.1851464,0.08251782,0.0283628,"0",11.00348,,0.8682269,0,0,65.1443373315077,2.27075576242274,4.59012929762883,0.035927842,,0.061488783,0.047950001,0.315850478,,0.030030018,0.008810947,0.01014275,0.120503423,0.068363036,0.384933731,0.070999249,0.032451827,0.015494149,0.027972028,0.163394944
"Mississippi",2005,0,0,0.0114643437070564,2,0,0,0,0,0,0,0,0,0,"0",0,0,"0",0.0021845,0.006813,0.001453,0.0163934,0.1980306,0.7352235,0,0.18534994,0.1851464,0.08251782,0.0283628,"0",11.00348,,0.8682269,0,0,53.9949850984588,2.31897773767455,3.12435527696249,0.011054255,,0.120414869,0.047950001,0.315850478,,0.015190519,0.025339869,0.044703231,0.246442023,0.068363036,0.384933731,0.070999249,0.032451827,0.015494149,0.027972028,0.163394944
"Mississippi",2004,0,0,0.0114643437070564,2,0,0,0,0,0,0,0,0,0,"0",0,0,"0",0.0021845,0.006813,0.001453,0.0163934,0.1980306,0.7352235,0,0.18534994,0.1851464,0.08251782,0.0283628,"0",11.00348,,0.8682269,0,0,53.9949850984588,1.7140889721813,2.97284038843347,0.011054255,,0.120414869,0.047950001,0.315850478,,0.015190519,0.025339869,0.044703231,0.246442023,0.068363036,0.384933731,0.070999249,0.032451827,0.015494149,0.027972028,0.163394944
"Mississippi",2003,0,0,0.0107329812705541,2,0,0,0,0,0,0,0,0,0,"0",0,0,"0",0.0021845,0.006813,0.001453,0.0163934,0.1980306,0.7352235,0,0.18534994,0.1851464,0.08251782,0.0283628,"0",11.00348,,0.8682269,0,0,53.9949850984588,1.95318865164889,2.41565756568928,0.027502555,,0.047518193,0.038774996,0.289556979,,0.1708927,0.031655079,0.064237415,0.372286034,0.058136533,0.413230869,0.106060606,0.04651077,0.015927302,0.038461538,0.116440842
"Mississippi",2002,0,0,0.0107329812705541,2,0,0,0,0,0,0,0,0,0,"0",0,0,"0",0.0021845,0.006813,0.001453,0.0163934,0.1980306,0.7352235,0,0.18534994,0.1851464,0.08251782,0.0283628,"0",11.00348,,0.8682269,0,0,53.9949850984588,2.69778193043928,3.08865127437379,0.027502555,,0.047518193,0.038774996,0.289556979,,0.1708927,0.031655079,0.064237415,0.372286034,0.058136533,0.413230869,0.106060606,0.04651077,0.015927302,0.038461538,0.116440842
"Mississippi",2001,0,0,0.0103205674416221,1,0,0,0,0,0,0,0,0,0,"0",0,0,"0",0.0021845,0.006813,0.001453,0.0163934,0.1980306,0.7352235,0,0.18534994,0.1851464,0.08251782,0.0283628,"0",11.00348,,0.8682269,0,0,53.9949850984588,2.29240432953916,3.49267274127679,0.067510975,,0.148029267,0.031859993,0.36911679,,0.010618707,0.014725177,0.03030303,0.159892386,0.058136533,0.413230869,0.106060606,0.04651077,0.015927302,0.038461538,0.116440842
"Mississippi",2000,0,0,0.0103205674416221,1,0,0,0,0,0,0,0,0,0,"0",0,0,"0",0.0021845,0.006813,0.001453,0.0163934,0.1980306,0.7352235,0,0.18534994,0.1851464,0.08251782,0.0283628,"0",11.00348,,0.8682269,0,0,53.9949850984588,4.31283334468594,3.82462571692846,0.067510975,,0.148029267,0.031859993,0.36911679,,0.010618707,0.014725177,0.03030303,0.159892386,0.058136533,0.413230869,0.106060606,0.04651077,0.015927302,0.038461538,0.116440842
"Missouri",2023,0,1,0.0113896853703833,1,0,0,0,1,1,0,2,2,1,"1",1,0,"0",2.76e-05,0.0023639,0.000549,0.0259809,0.4782849,1,1,0.17090154,0.1351317,0.04276893,0.0193617,"1",4.992076,,0.8543074,1,0,51.2266714959604,0.0346343336240461,3.66881614266196,0.086577441,0.147727273,0.334414174,0.082645607,0.340739409,0.136363636,0.011443656,0.056063264,0.086168433,0.511710618,0.063855732,0.980322116,0.146402677,0.031313174,0.049307182,0.069518717,0.401091609
"Missouri",2022,0,1,0.0113896853703833,1,0,0,0,1,1,0,2,2,1,"1",1,0,"0",2.76e-05,0.0023639,0.000549,0.0259809,0.4782849,1,1,0.17090154,0.1351317,0.04276893,0.0193617,"1",4.992076,,0.8543074,1,0,51.2266714959604,0.0346343336240461,3.66881614266196,0.086577441,0.147727273,0.334414174,0.082645607,0.340739409,0.136363636,0.011443656,0.056063264,0.086168433,0.511710618,0.063855732,0.980322116,0.146402677,0.031313174,0.049307182,0.069518717,0.401091609
"Missouri",2021,0,1,0.0124461647601255,1,0,0,0,1,0,0,2,2,1,"1",1,0,"0",0.0051779,0.0013544,0.0008374,0.0097034,0.1959429,0.9634578,1,0.17090154,0.1351317,0.04276893,0.0339938,"1",19.68327,,0.887986,1,0,51.2266714959604,0.0346343336240461,3.66881614266196,0.100532231,0.125,0.370095069,0.082645607,0.340739409,0.136363636,0.053456163,0.071849827,0.125209147,0.683758137,0.063855732,0.980322116,0.146402677,0.079236964,0.035526464,0.06684492,0.546399851
"Missouri",2020,0,1,0.0124461647601255,1,0,0,0,1,0,0,2,2,1,"1",1,0,"0",0.0051779,0.0013544,0.0008374,0.0097034,0.1959429,0.9634578,1,0.17090154,0.1351317,0.04276893,0.0339938,"1",19.68327,,0.887986,1,0,51.2266714959604,0.0346343336240461,3.66881614266196,0.100532231,0.125,0.370095069,0.082645607,0.340739409,0.136363636,0.053456163,0.071849827,0.125209147,0.683758137,0.063855732,0.980322116,0.146402677,0.079236964,0.035526464,0.06684492,0.546399851
"Missouri",2019,0,1,0.0122047698788377,1,0,0,0,0,0,0,2,2,1,"1",1,0,"0",0.0051779,0.0017601,0.0011605,0.0635151,0.3467222,0.882166,1,0.17090154,0.1351317,0.05723101,0.0339938,"1",7.875763,,0.8674462,0,0,51.2266714959604,0.0346343336240461,3.66881614266196,0.102965727,0.136363636,0.445436679,0.082645607,0.340739409,0.136363636,0.095227066,0.058139222,0.125766871,0.875115247,0.063855732,0.980322116,0.146402677,0.114834344,0.051707108,0.120320856,0.663108564
"Missouri",2018,0,0,0.0122047698788377,1,0,0,0,1,1,0,2,2,1,"1",1,0,"0",0.0051779,0.0017601,0.0011605,0.0635151,0.3467222,0.882166,1,0.17090154,0.1351317,0.05723101,0.0339938,"1",7.875763,,0.8674462,0,0,51.2266714959604,0.0346343336240461,3.66881614266196,0.102965727,0.136363636,0.445436679,0.082645607,0.340739409,0.136363636,0.095227066,0.058139222,0.125766871,0.875115247,0.063855732,0.980322116,0.146402677,0.114834344,0.051707108,0.120320856,0.663108564
"Missouri",2017,0,0,0.0122621040538323,2,0,0,0,1,0,0,2,2,1,"1",1,0,"0",0.0051779,0.0020061,0.0012788,0.0159935,0.2617639,0.9331664,1,0.17090154,0.1424134,0.05723101,0.0325401,"1",13.85271,,0.853853,0,0,51.2266714959604,0.0346343336240461,3.66881614266196,0.105278728,0.193181818,0.341604208,0.082645607,0.340739409,0.136363636,0.050948055,0.064335625,0.135248187,0.733988015,0.063855732,0.980322116,0.149191299,0.085791773,0.048227303,0.112299465,0.542686463
